gbifID,species,genus,family,class,phylum,file_name
779847621,Bufotes viridis,Bufotes,Bufonidae,Amphibia,Chordata,Chordata/Amphibia/Bufonidae/Bufotes/Bufotes_viridis/779847621.mp3
779867807,Tettigonia viridissima,Tettigonia,Tettigoniidae,Insecta,Arthropoda,Arthropoda/Insecta/Tettigoniidae/Tettigonia/Tettigonia_viridissima/779867807.mp3
779848921,Linaria cannabina,Linaria,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Linaria/Linaria_cannabina/779848921.mp3
1132421057,Iduna pallida,Iduna,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Iduna/Iduna_pallida/1132421057.mp3
1229652024,Ketupa zeylonensis,Ketupa,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Ketupa/Ketupa_zeylonensis/1229652024.mp3
779849944,Chlidonias niger,Chlidonias,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Chlidonias/Chlidonias_niger/779849944.mp3
1228010032,Nestor notabilis,Nestor,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Nestor/Nestor_notabilis/1228010032.mp3
779863159,Phylloscopus ibericus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_ibericus/779863159.mp3
1052811484,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811484.mp3
779863183,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863183.mp3
779860255,Neomys fodiens,Neomys,Soricidae,Mammalia,Chordata,Chordata/Mammalia/Soricidae/Neomys/Neomys_fodiens/779860255.mp3
779853046,Dryocopus martius,Dryocopus,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dryocopus/Dryocopus_martius/779853046.mp3
779844793,Aegithalos caudatus,Aegithalos,Aegithalidae,Aves,Chordata,Chordata/Aves/Aegithalidae/Aegithalos/Aegithalos_caudatus/779844793.mp3
1229953702,Lophura erythrophthalma,Lophura,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Lophura/Lophura_erythrophthalma/1229953702.mp3
779863648,Phylloscopus sibillatrix,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/779863648.mp3
779861193,Panthera leo,Panthera,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Panthera/Panthera_leo/779861193.mp3
779853700,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853700.mp3
779847895,Calcarius lapponicus,Calcarius,Calcariidae,Aves,Chordata,Chordata/Aves/Calcariidae/Calcarius/Calcarius_lapponicus/779847895.mp3
779848969,Capra falconeri,Capra,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Capra/Capra_falconeri/779848969.mp3
779864293,Poecile montanus,Poecile,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Poecile/Poecile_montanus/779864293.mp3
779853436,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853436.mp3
779868770,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868770.mp3
779869170,Urocissa erythroryncha,Urocissa,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Urocissa/Urocissa_erythroryncha/779869170.mp3
779863920,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863920.mp3
779845265,Anas platyrhynchos,Anas,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anas/Anas_platyrhynchos/779845265.mp3
779868789,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868789.mp3
1269848101,Carpodacus erythrinus,Carpodacus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/1269848101.mp3
1451081524,Cuculus canorus,Cuculus,Cuculidae,Aves,Chordata,Chordata/Aves/Cuculidae/Cuculus/Cuculus_canorus/1451081524.mp3
779864619,Porzana porzana,Porzana,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Porzana/Porzana_porzana/779864619.mp3
779856188,Fulica atra,Fulica,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Fulica/Fulica_atra/779856188.mp3
1229953725,Laniarius atrococcineus,Laniarius,Malaconotidae,Aves,Chordata,Chordata/Aves/Malaconotidae/Laniarius/Laniarius_atrococcineus/1229953725.mp3
779864871,Psittacus erithacus,Psittacus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Psittacus/Psittacus_erithacus/779864871.mp3
779863090,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863090.mp3
779863226,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863226.mp3
779861816,Panthera tigris,Panthera,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Panthera/Panthera_tigris/779861816.mp3
779858935,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/779858935.mp3
779864328,Podiceps cristatus,Podiceps,Podicipedidae,Aves,Chordata,Chordata/Aves/Podicipedidae/Podiceps/Podiceps_cristatus/779864328.mp3
779844862,Aegolius funereus,Aegolius,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Aegolius/Aegolius_funereus/779844862.mp3
779859016,Luscinia megarhynchos,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779859016.mp3
779863253,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863253.mp3
779869346,Vulpes lagopus,Vulpes,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Vulpes/Vulpes_lagopus/779869346.mp3
893470694,Ficedula hypoleuca,Ficedula,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Ficedula/Ficedula_hypoleuca/893470694.mp3
779844941,Agapornis fischeri,Agapornis,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Agapornis/Agapornis_fischeri/779844941.mp3
779859132,Luscinia megarhynchos,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_megarhynchos/779859132.mp3
779866157,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/779866157.mp3
779846879,Babyrousa babyrussa,Babyrousa,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Babyrousa/Babyrousa_babyrussa/779846879.mp3
1052811464,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811464.mp3
779848042,Canis latrans,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_latrans/779848042.mp3
1229950765,Anhima cornuta,Anhima,Anhimidae,Aves,Chordata,Chordata/Aves/Anhimidae/Anhima/Anhima_cornuta/1229950765.mp3
779847089,Bos frontalis,Bos,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Bos/Bos_frontalis/779847089.mp3
1269848155,Luscinia luscinia,Luscinia,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Luscinia/Luscinia_luscinia/1269848155.mp3
779856063,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856063.mp3
779848069,Canis lupus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_lupus/779848069.mp3
779851699,Coturnix coturnix,Coturnix,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/779851699.mp3
893491480,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/893491480.mp3
1143514926,Goura victoria,Goura,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Goura/Goura_victoria/1143514926.mp3
1229651944,Gyps himalayensis,Gyps,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Gyps/Gyps_himalayensis/1229651944.mp3
779857274,Haliaeetus vocifer,Haliaeetus,Accipitridae,Aves,Chordata,Chordata/Aves/Accipitridae/Haliaeetus/Haliaeetus_vocifer/779857274.mp3
779856765,Geopelia cuneata,Geopelia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geopelia/Geopelia_cuneata/779856765.mp3
779863895,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863895.mp3
779869020,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/779869020.mp3
779866127,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/779866127.mp3
1249269195,Lamprotornis iris,Lamprotornis,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Lamprotornis/Lamprotornis_iris/1249269195.mp3
779856663,Garrulax leucolophus,Garrulax,Leiothrichidae,Aves,Chordata,Chordata/Aves/Leiothrichidae/Garrulax/Garrulax_leucolophus/779856663.mp3
779856085,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856085.mp3
779863451,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863451.mp3
779847174,Branta leucopsis,Branta,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Branta/Branta_leucopsis/779847174.mp3
779847800,Bycanistes bucinator,Bycanistes,Bucerotidae,Aves,Chordata,Chordata/Aves/Bucerotidae/Bycanistes/Bycanistes_bucinator/779847800.mp3
991879352,Carpodacus erythrinus,Carpodacus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/991879352.mp3
779844376,Acrocephalus arundinaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_arundinaceus/779844376.mp3
779860565,Oenanthe leucopyga,Oenanthe,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Oenanthe/Oenanthe_leucopyga/779860565.mp3
779850863,Chroicocephalus ridibundus,Chroicocephalus,Laridae,Aves,Chordata,Chordata/Aves/Laridae/Chroicocephalus/Chroicocephalus_ridibundus/779850863.mp3
779858526,Liocichla phoenicea,Liocichla,Leiothrichidae,Aves,Chordata,Chordata/Aves/Leiothrichidae/Liocichla/Liocichla_phoenicea/779858526.mp3
1229954369,Syrmaticus reevesii,Syrmaticus,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Syrmaticus/Syrmaticus_reevesii/1229954369.mp3
1229950818,Arborophila javanica,Arborophila,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Arborophila/Arborophila_javanica/1229950818.mp3
1291660148,Phylloscopus sibillatrix,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/1291660148.mp3
779867466,Tachybaptus ruficollis,Tachybaptus,Podicipedidae,Aves,Chordata,Chordata/Aves/Podicipedidae/Tachybaptus/Tachybaptus_ruficollis/779867466.mp3
779865248,Rallus aquaticus,Rallus,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/779865248.mp3
779848022,Canis latrans,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_latrans/779848022.mp3
1249268691,Cardinalis cardinalis,Cardinalis,Cardinalidae,Aves,Chordata,Chordata/Aves/Cardinalidae/Cardinalis/Cardinalis_cardinalis/1249268691.mp3
779856310,Galerida cristata,Galerida,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Galerida/Galerida_cristata/779856310.mp3
779846223,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846223.mp3
779858224,Lanius collurio,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_collurio/779858224.mp3
1052807423,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807423.mp3
779869367,Vulpes lagopus,Vulpes,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Vulpes/Vulpes_lagopus/779869367.mp3
779869081,Turdus viscivorus,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_viscivorus/779869081.mp3
1231323858,Anthus similis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_similis/1231323858.mp3
779853379,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853379.mp3
1052806438,Dryocopus martius,Dryocopus,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dryocopus/Dryocopus_martius/1052806438.mp3
779863877,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863877.mp3
1249269210,Lophospingus pusillus,Lophospingus,Thraupidae,Aves,Chordata,Chordata/Aves/Thraupidae/Lophospingus/Lophospingus_pusillus/1249269210.mp3
779866113,Sitta europaea,Sitta,Sittidae,Aves,Chordata,Chordata/Aves/Sittidae/Sitta/Sitta_europaea/779866113.mp3
1052811411,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811411.mp3
893492047,Zoothera dauma,Zoothera,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Zoothera/Zoothera_dauma/893492047.mp3
779866921,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866921.mp3
779846474,Apus apus,Apus,Apodidae,Aves,Chordata,Chordata/Aves/Apodidae/Apus/Apus_apus/779846474.mp3
1052811502,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811502.mp3
1249268811,Creatophora cinerea,Creatophora,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Creatophora/Creatophora_cinerea/1249268811.mp3
1143515436,Pygoscelis papua,Pygoscelis,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Pygoscelis/Pygoscelis_papua/1143515436.mp3
1143514672,Crex crex,Crex,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Crex/Crex_crex/1143514672.mp3
893491017,Rallus aquaticus,Rallus,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/893491017.mp3
779853817,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853817.mp3
1421200417,Sylvia borin,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/1421200417.mp3
1052813773,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813773.mp3
779863884,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863884.mp3
1269848169,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/1269848169.mp3
1143514477,Anodorhynchus hyacinthinus,Anodorhynchus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Anodorhynchus/Anodorhynchus_hyacinthinus/1143514477.mp3
779864517,Pongo pygmaeus,Pongo,Hominidae,Mammalia,Chordata,Chordata/Mammalia/Hominidae/Pongo/Pongo_pygmaeus/779864517.mp3
779855268,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855268.mp3
1249269321,Pheucticus chrysopeplus,Pheucticus,Cardinalidae,Aves,Chordata,Chordata/Aves/Cardinalidae/Pheucticus/Pheucticus_chrysopeplus/1249269321.mp3
1052807372,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807372.mp3
779846257,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846257.mp3
1269848137,Fringilla montifringilla,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_montifringilla/1269848137.mp3
779864351,Podiceps grisegena,Podiceps,Podicipedidae,Aves,Chordata,Chordata/Aves/Podicipedidae/Podiceps/Podiceps_grisegena/779864351.mp3
1229950766,Anas querquedula,Anas,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anas/Anas_querquedula/1229950766.mp3
779859333,Lynx lynx,Lynx,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Lynx/Lynx_lynx/779859333.mp3
1052805986,Cyanistes caeruleus,Cyanistes,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Cyanistes/Cyanistes_caeruleus/1052805986.mp3
779856772,Geopelia cuneata,Geopelia,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Geopelia/Geopelia_cuneata/779856772.mp3
779862439,Periparus ater,Periparus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Periparus/Periparus_ater/779862439.mp3
779844450,Acrocephalus scirpaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_scirpaceus/779844450.mp3
779853833,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853833.mp3
779847401,Bubalus bubalis,Bubalus,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Bubalus/Bubalus_bubalis/779847401.mp3
779845737,Anser anser,Anser,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anser/Anser_anser/779845737.mp3
1229954393,Tauraco leucotis,Tauraco,Musophagidae,Aves,Chordata,Chordata/Aves/Musophagidae/Tauraco/Tauraco_leucotis/1229954393.mp3
1062495420,Certhia brachydactyla,Certhia,Certhiidae,Aves,Chordata,Chordata/Aves/Certhiidae/Certhia/Certhia_brachydactyla/1062495420.mp3
779854443,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854443.mp3
893485215,Neofelis nebulosa,Neofelis,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Neofelis/Neofelis_nebulosa/893485215.mp3
779844473,Acrocephalus arundinaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_arundinaceus/779844473.mp3
1229954313,Ramphastos dicolorus,Ramphastos,Ramphastidae,Aves,Chordata,Chordata/Aves/Ramphastidae/Ramphastos/Ramphastos_dicolorus/1229954313.mp3
779848855,Canis lupus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_lupus/779848855.mp3
779864874,Psittacus erithacus,Psittacus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Psittacus/Psittacus_erithacus/779864874.mp3
1062919932,Poecile palustris,Poecile,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Poecile/Poecile_palustris/1062919932.mp3
1142104874,Fulica leucoptera,Fulica,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Fulica/Fulica_leucoptera/1142104874.mp3
779867620,Tadorna tadorna,Tadorna,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Tadorna/Tadorna_tadorna/779867620.mp3
893456641,Caprimulgus europaeus,Caprimulgus,Caprimulgidae,Aves,Chordata,Chordata/Aves/Caprimulgidae/Caprimulgus/Caprimulgus_europaeus/893456641.mp3
779847858,Cacicus cela,Cacicus,Icteridae,Aves,Chordata,Chordata/Aves/Icteridae/Cacicus/Cacicus_cela/779847858.mp3
779863269,Phylloscopus sibillatrix,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/779863269.mp3
779856742,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/779856742.mp3
1142105108,Grus antigone,Grus,Gruidae,Aves,Chordata,Chordata/Aves/Gruidae/Grus/Grus_antigone/1142105108.mp3
779849665,Cervus elaphus,Cervus,Cervidae,Mammalia,Chordata,Chordata/Mammalia/Cervidae/Cervus/Cervus_elaphus/779849665.mp3
779846171,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846171.mp3
779853761,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853761.mp3
1143515389,Polytelis swainsonii,Polytelis,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Polytelis/Polytelis_swainsonii/1143515389.mp3
893491989,Zalophus californianus,Zalophus,Otariidae,Mammalia,Chordata,Chordata/Mammalia/Otariidae/Zalophus/Zalophus_californianus/893491989.mp3
779868410,Troglodytes troglodytes,Troglodytes,Troglodytidae,Aves,Chordata,Chordata/Aves/Troglodytidae/Troglodytes/Troglodytes_troglodytes/779868410.mp3
779869173,Urocissa erythroryncha,Urocissa,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Urocissa/Urocissa_erythroryncha/779869173.mp3
1231323854,Anthus novaeseelandiae,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_novaeseelandiae/1231323854.mp3
779858398,Leiothrix argentauris,Leiothrix,Leiothrichidae,Aves,Chordata,Chordata/Aves/Leiothrichidae/Leiothrix/Leiothrix_argentauris/779858398.mp3
1062920170,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1062920170.mp3
1249269535,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269535.mp3
1052806481,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/1052806481.mp3
779854887,Ficedula hypoleuca,Ficedula,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Ficedula/Ficedula_hypoleuca/779854887.mp3
779862943,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862943.mp3
779866430,Streptocitta albicollis,Streptocitta,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Streptocitta/Streptocitta_albicollis/779866430.mp3
779849984,Chloris chloris,Chloris,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Chloris/Chloris_chloris/779849984.mp3
991951256,Sylvia borin,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_borin/991951256.mp3
893490388,Poecile palustris,Poecile,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Poecile/Poecile_palustris/893490388.mp3
779846757,Arvicola amphibius,Arvicola,Cricetidae,Mammalia,Chordata,Chordata/Mammalia/Cricetidae/Arvicola/Arvicola_amphibius/779846757.mp3
779853751,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853751.mp3
1229950752,Anas georgica,Anas,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anas/Anas_georgica/1229950752.mp3
779866831,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866831.mp3
1229655558,Pulsatrix perspicillata,Pulsatrix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Pulsatrix/Pulsatrix_perspicillata/1229655558.mp3
779847204,Botaurus stellaris,Botaurus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Botaurus/Botaurus_stellaris/779847204.mp3
779844881,Aegolius funereus,Aegolius,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Aegolius/Aegolius_funereus/779844881.mp3
1229950836,Asarcornis scutulata,Asarcornis,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Asarcornis/Asarcornis_scutulata/1229950836.mp3
